,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
158,AnthonyGill,WAS,16.0,F,6-7,230 lbs,Virginia,USA,https://www.nba.com/player/1630264/anthony-gill,"MAY 26, 2021",WAS @ PHI,L,8,0
159,AnthonyGill,WAS,16.0,F,6-7,230 lbs,Virginia,USA,https://www.nba.com/player/1630264/anthony-gill,"MAY 20, 2021",WAS vs. IND,W,6,10
160,FreddieGillespie,TOR,,F,6-9,245 lbs,Baylor,USA,https://www.nba.com/player/1630273/freddie-gillespie,"MAY 16, 2021",TOR vs. IND,L,41,7
161,FreddieGillespie,TOR,,F,6-9,245 lbs,Baylor,USA,https://www.nba.com/player/1630273/freddie-gillespie,"MAY 14, 2021",TOR @ DAL,L,36,4
162,FreddieGillespie,TOR,,F,6-9,245 lbs,Baylor,USA,https://www.nba.com/player/1630273/freddie-gillespie,"MAY 13, 2021",TOR @ CHI,L,31,2
163,FreddieGillespie,TOR,,F,6-9,245 lbs,Baylor,USA,https://www.nba.com/player/1630273/freddie-gillespie,"MAY 11, 2021",TOR vs. LAC,L,25,10
164,FreddieGillespie,TOR,,F,6-9,245 lbs,Baylor,USA,https://www.nba.com/player/1630273/freddie-gillespie,"MAY 08, 2021",TOR vs. MEM,L,22,6
165,RudyGobert,UTA,27.0,C,7-1,258 lbs,Cholet,France,https://www.nba.com/player/203497/rudy-gobert,"JUN 18, 2021",UTA @ LAC,L,42,12
166,RudyGobert,UTA,27.0,C,7-1,258 lbs,Cholet,France,https://www.nba.com/player/203497/rudy-gobert,"JUN 16, 2021",UTA vs. LAC,L,42,17
167,RudyGobert,UTA,27.0,C,7-1,258 lbs,Cholet,France,https://www.nba.com/player/203497/rudy-gobert,"JUN 14, 2021",UTA @ LAC,L,32,11
168,RudyGobert,UTA,27.0,C,7-1,258 lbs,Cholet,France,https://www.nba.com/player/203497/rudy-gobert,"JUN 12, 2021",UTA @ LAC,L,30,12
169,RudyGobert,UTA,27.0,C,7-1,258 lbs,Cholet,France,https://www.nba.com/player/203497/rudy-gobert,"JUN 10, 2021",UTA vs. LAC,W,36,13
170,BrandonGoodwin,ATL,0.0,G,6-0,180 lbs,Florida Gulf Coast,USA,https://www.nba.com/player/1629164/brandon-goodwin,"MAY 13, 2021",ATL vs. ORL,W,7,5
171,BrandonGoodwin,ATL,0.0,G,6-0,180 lbs,Florida Gulf Coast,USA,https://www.nba.com/player/1629164/brandon-goodwin,"MAY 05, 2021",ATL vs. PHX,W,4,3
172,BrandonGoodwin,ATL,0.0,G,6-0,180 lbs,Florida Gulf Coast,USA,https://www.nba.com/player/1629164/brandon-goodwin,"APR 30, 2021",ATL @ PHI,L,9,2
173,BrandonGoodwin,ATL,0.0,G,6-0,180 lbs,Florida Gulf Coast,USA,https://www.nba.com/player/1629164/brandon-goodwin,"APR 28, 2021",ATL @ PHI,L,32,5
174,BrandonGoodwin,ATL,0.0,G,6-0,180 lbs,Florida Gulf Coast,USA,https://www.nba.com/player/1629164/brandon-goodwin,"APR 26, 2021",ATL @ DET,L,28,6
175,JordanGoodwin,WAS,,G,6-3,200 lbs,Missouri-Saint Louis,USA,https://www.nba.com/player/1630692/jordan-goodwin,No data,No data,No data,No data,No data
176,JordanGoodwin,WAS,,G,6-3,200 lbs,Missouri-Saint Louis,USA,https://www.nba.com/player/1630692/jordan-goodwin,No data,No data,No data,No data,No data
177,JordanGoodwin,WAS,,G,6-3,200 lbs,Missouri-Saint Louis,USA,https://www.nba.com/player/1630692/jordan-goodwin,No data,No data,No data,No data,No data
178,JordanGoodwin,WAS,,G,6-3,200 lbs,Missouri-Saint Louis,USA,https://www.nba.com/player/1630692/jordan-goodwin,No data,No data,No data,No data,No data
179,JordanGoodwin,WAS,,G,6-3,200 lbs,Missouri-Saint Louis,USA,https://www.nba.com/player/1630692/jordan-goodwin,No data,No data,No data,No data,No data
180,AaronGordon,DEN,50.0,F,6-8,235 lbs,Arizona,USA,https://www.nba.com/player/203932/aaron-gordon,"JUN 13, 2021",DEN vs. PHX,L,33,8
181,AaronGordon,DEN,50.0,F,6-8,235 lbs,Arizona,USA,https://www.nba.com/player/203932/aaron-gordon,"JUN 11, 2021",DEN vs. PHX,L,36,4
182,AaronGordon,DEN,50.0,F,6-8,235 lbs,Arizona,USA,https://www.nba.com/player/203932/aaron-gordon,"JUN 09, 2021",DEN @ PHX,L,20,6
183,AaronGordon,DEN,50.0,F,6-8,235 lbs,Arizona,USA,https://www.nba.com/player/203932/aaron-gordon,"JUN 07, 2021",DEN @ PHX,L,29,18
184,AaronGordon,DEN,50.0,F,6-8,235 lbs,Arizona,USA,https://www.nba.com/player/203932/aaron-gordon,"JUN 03, 2021",DEN @ POR,W,33,13
185,EricGordon,HOU,10.0,G,6-3,215 lbs,Indiana,USA,https://www.nba.com/player/201569/eric-gordon,"MAR 11, 2021",HOU @ SAC,L,25,17
186,EricGordon,HOU,10.0,G,6-3,215 lbs,Indiana,USA,https://www.nba.com/player/201569/eric-gordon,"FEB 28, 2021",HOU vs. MEM,L,23,5
187,EricGordon,HOU,10.0,G,6-3,215 lbs,Indiana,USA,https://www.nba.com/player/201569/eric-gordon,"FEB 26, 2021",HOU @ TOR,L,32,17
188,EricGordon,HOU,10.0,G,6-3,215 lbs,Indiana,USA,https://www.nba.com/player/201569/eric-gordon,"FEB 24, 2021",HOU @ CLE,L,34,17
189,EricGordon,HOU,10.0,G,6-3,215 lbs,Indiana,USA,https://www.nba.com/player/201569/eric-gordon,"FEB 22, 2021",HOU vs. CHI,L,28,13
190,Devonte'Graham,NOP,4.0,G,6-1,195 lbs,Kansas,USA,https://www.nba.com/player/1628984/devonte-graham,"MAY 18, 2021",CHA @ IND,L,20,4
191,Devonte'Graham,NOP,4.0,G,6-1,195 lbs,Kansas,USA,https://www.nba.com/player/1628984/devonte-graham,"MAY 16, 2021",CHA @ WAS,L,31,15
192,Devonte'Graham,NOP,4.0,G,6-1,195 lbs,Kansas,USA,https://www.nba.com/player/1628984/devonte-graham,"MAY 15, 2021",CHA @ NYK,L,41,25
193,Devonte'Graham,NOP,4.0,G,6-1,195 lbs,Kansas,USA,https://www.nba.com/player/1628984/devonte-graham,"MAY 13, 2021",CHA vs. LAC,L,23,5
194,Devonte'Graham,NOP,4.0,G,6-1,195 lbs,Kansas,USA,https://www.nba.com/player/1628984/devonte-graham,"MAY 11, 2021",CHA vs. DEN,L,33,31
195,JeramiGrant,DET,9.0,F,6-8,210 lbs,Syracuse,USA,https://www.nba.com/player/203924/jerami-grant,"MAY 08, 2021",DET @ PHI,L,24,14
196,JeramiGrant,DET,9.0,F,6-8,210 lbs,Syracuse,USA,https://www.nba.com/player/203924/jerami-grant,"APR 26, 2021",DET vs. ATL,W,28,18
197,JeramiGrant,DET,9.0,F,6-8,210 lbs,Syracuse,USA,https://www.nba.com/player/203924/jerami-grant,"APR 24, 2021",DET @ IND,L,34,25
198,JeramiGrant,DET,9.0,F,6-8,210 lbs,Syracuse,USA,https://www.nba.com/player/203924/jerami-grant,"APR 21, 2021",DET @ DAL,L,27,26
199,JeramiGrant,DET,9.0,F,6-8,210 lbs,Syracuse,USA,https://www.nba.com/player/203924/jerami-grant,"APR 17, 2021",DET @ WAS,L,30,14
200,RaiQuanGray,BKN,,F,6-7,269 lbs,Florida State,USA,https://www.nba.com/player/1630564/raiquan-gray,No data,No data,No data,No data,No data
201,RaiQuanGray,BKN,,F,6-7,269 lbs,Florida State,USA,https://www.nba.com/player/1630564/raiquan-gray,No data,No data,No data,No data,No data
202,RaiQuanGray,BKN,,F,6-7,269 lbs,Florida State,USA,https://www.nba.com/player/1630564/raiquan-gray,No data,No data,No data,No data,No data
203,RaiQuanGray,BKN,,F,6-7,269 lbs,Florida State,USA,https://www.nba.com/player/1630564/raiquan-gray,No data,No data,No data,No data,No data
204,RaiQuanGray,BKN,,F,6-7,269 lbs,Florida State,USA,https://www.nba.com/player/1630564/raiquan-gray,No data,No data,No data,No data,No data
205,DannyGreen,PHI,14.0,G,6-6,215 lbs,North Carolina,USA,https://www.nba.com/player/201980/danny-green,"JUN 11, 2021",PHI @ ATL,W,4,0
206,DannyGreen,PHI,14.0,G,6-6,215 lbs,North Carolina,USA,https://www.nba.com/player/201980/danny-green,"JUN 08, 2021",PHI vs. ATL,W,26,5
207,DannyGreen,PHI,14.0,G,6-6,215 lbs,North Carolina,USA,https://www.nba.com/player/201980/danny-green,"JUN 06, 2021",PHI vs. ATL,L,30,4
208,DannyGreen,PHI,14.0,G,6-6,215 lbs,North Carolina,USA,https://www.nba.com/player/201980/danny-green,"JUN 02, 2021",PHI vs. WAS,W,29,5
209,DannyGreen,PHI,14.0,G,6-6,215 lbs,North Carolina,USA,https://www.nba.com/player/201980/danny-green,"MAY 31, 2021",PHI @ WAS,L,31,11
210,DraymondGreen,GSW,23.0,F,6-6,230 lbs,Michigan State,USA,https://www.nba.com/player/203110/draymond-green,"MAY 21, 2021",GSW vs. MEM,L,45,11
211,DraymondGreen,GSW,23.0,F,6-6,230 lbs,Michigan State,USA,https://www.nba.com/player/203110/draymond-green,"MAY 19, 2021",GSW @ LAL,L,41,2
212,DraymondGreen,GSW,23.0,F,6-6,230 lbs,Michigan State,USA,https://www.nba.com/player/203110/draymond-green,"MAY 16, 2021",GSW vs. MEM,W,38,14
213,DraymondGreen,GSW,23.0,F,6-6,230 lbs,Michigan State,USA,https://www.nba.com/player/203110/draymond-green,"MAY 11, 2021",GSW vs. PHX,W,37,11
214,DraymondGreen,GSW,23.0,F,6-6,230 lbs,Michigan State,USA,https://www.nba.com/player/203110/draymond-green,"MAY 10, 2021",GSW vs. UTA,W,37,12
215,JaMychalGreen,DEN,0.0,F-C,6-8,227 lbs,Alabama,USA,https://www.nba.com/player/203210/jamychal-green,"JUN 13, 2021",DEN vs. PHX,L,6,0
216,JaMychalGreen,DEN,0.0,F-C,6-8,227 lbs,Alabama,USA,https://www.nba.com/player/203210/jamychal-green,"JUN 11, 2021",DEN vs. PHX,L,18,2
217,JaMychalGreen,DEN,0.0,F-C,6-8,227 lbs,Alabama,USA,https://www.nba.com/player/203210/jamychal-green,"JUN 09, 2021",DEN @ PHX,L,24,4
218,JaMychalGreen,DEN,0.0,F-C,6-8,227 lbs,Alabama,USA,https://www.nba.com/player/203210/jamychal-green,"JUN 07, 2021",DEN @ PHX,L,23,10
219,JaMychalGreen,DEN,0.0,F-C,6-8,227 lbs,Alabama,USA,https://www.nba.com/player/203210/jamychal-green,"JUN 03, 2021",DEN @ POR,W,23,10
220,JalenGreen,HOU,,G,6-6,186 lbs,NBA G League Ignite,USA,https://www.nba.com/player/1630224/jalen-green,No data,No data,No data,No data,No data
221,JalenGreen,HOU,,G,6-6,186 lbs,NBA G League Ignite,USA,https://www.nba.com/player/1630224/jalen-green,No data,No data,No data,No data,No data
222,JalenGreen,HOU,,G,6-6,186 lbs,NBA G League Ignite,USA,https://www.nba.com/player/1630224/jalen-green,No data,No data,No data,No data,No data
223,JalenGreen,HOU,,G,6-6,186 lbs,NBA G League Ignite,USA,https://www.nba.com/player/1630224/jalen-green,No data,No data,No data,No data,No data
224,JalenGreen,HOU,,G,6-6,186 lbs,NBA G League Ignite,USA,https://www.nba.com/player/1630224/jalen-green,No data,No data,No data,No data,No data
225,JavonteGreen,CHI,11.0,G-F,6-4,205 lbs,Radford,USA,https://www.nba.com/player/1629750/javonte-green,"MAY 16, 2021",CHI vs. MIL,W,23,6
226,JavonteGreen,CHI,11.0,G-F,6-4,205 lbs,Radford,USA,https://www.nba.com/player/1629750/javonte-green,"MAY 15, 2021",CHI @ BKN,L,17,4
227,JavonteGreen,CHI,11.0,G-F,6-4,205 lbs,Radford,USA,https://www.nba.com/player/1629750/javonte-green,"MAY 13, 2021",CHI vs. TOR,W,13,10
228,JavonteGreen,CHI,11.0,G-F,6-4,205 lbs,Radford,USA,https://www.nba.com/player/1629750/javonte-green,"MAY 11, 2021",CHI vs. BKN,L,3,0
229,JavonteGreen,CHI,11.0,G-F,6-4,205 lbs,Radford,USA,https://www.nba.com/player/1629750/javonte-green,"MAY 09, 2021",CHI @ DET,W,13,4
230,JeffGreen,DEN,8.0,F,6-8,235 lbs,Georgetown,USA,https://www.nba.com/player/201145/jeff-green,"JUN 19, 2021",BKN vs. MIL,L,13,0
231,JeffGreen,DEN,8.0,F,6-8,235 lbs,Georgetown,USA,https://www.nba.com/player/201145/jeff-green,"JUN 17, 2021",BKN @ MIL,L,36,5
232,JeffGreen,DEN,8.0,F,6-8,235 lbs,Georgetown,USA,https://www.nba.com/player/201145/jeff-green,"JUN 15, 2021",BKN vs. MIL,W,35,27
233,JeffGreen,DEN,8.0,F,6-8,235 lbs,Georgetown,USA,https://www.nba.com/player/201145/jeff-green,"JUN 13, 2021",BKN @ MIL,L,27,8
234,JeffGreen,DEN,8.0,F,6-8,235 lbs,Georgetown,USA,https://www.nba.com/player/201145/jeff-green,"MAY 25, 2021",BKN vs. BOS,W,12,6
235,JoshGreen,DAL,8.0,G,6-5,200 lbs,Arizona,Australia,https://www.nba.com/player/1630182/josh-green,"MAY 30, 2021",DAL vs. LAC,L,4,0
236,JoshGreen,DAL,8.0,G,6-5,200 lbs,Arizona,Australia,https://www.nba.com/player/1630182/josh-green,"MAY 16, 2021",DAL @ MIN,L,17,8
237,JoshGreen,DAL,8.0,G,6-5,200 lbs,Arizona,Australia,https://www.nba.com/player/1630182/josh-green,"MAY 12, 2021",DAL vs. NOP,W,6,3
238,JoshGreen,DAL,8.0,G,6-5,200 lbs,Arizona,Australia,https://www.nba.com/player/1630182/josh-green,"MAY 11, 2021",DAL @ MEM,L,12,2
239,JoshGreen,DAL,8.0,G,6-5,200 lbs,Arizona,Australia,https://www.nba.com/player/1630182/josh-green,"MAY 09, 2021",DAL @ CLE,W,20,2
240,BlakeGriffin,BKN,2.0,F,6-9,250 lbs,Oklahoma,USA,https://www.nba.com/player/201933/blake-griffin,"JUN 19, 2021",BKN vs. MIL,L,40,17
241,BlakeGriffin,BKN,2.0,F,6-9,250 lbs,Oklahoma,USA,https://www.nba.com/player/201933/blake-griffin,"JUN 17, 2021",BKN @ MIL,L,31,12
242,BlakeGriffin,BKN,2.0,F,6-9,250 lbs,Oklahoma,USA,https://www.nba.com/player/201933/blake-griffin,"JUN 15, 2021",BKN vs. MIL,W,29,17
243,BlakeGriffin,BKN,2.0,F,6-9,250 lbs,Oklahoma,USA,https://www.nba.com/player/201933/blake-griffin,"JUN 13, 2021",BKN @ MIL,L,25,8
244,BlakeGriffin,BKN,2.0,F,6-9,250 lbs,Oklahoma,USA,https://www.nba.com/player/201933/blake-griffin,"JUN 10, 2021",BKN @ MIL,L,30,5
245,QuentinGrimes,NYK,,G,6-4,210 lbs,Houston,USA,https://www.nba.com/player/1629656/quentin-grimes,No data,No data,No data,No data,No data
246,QuentinGrimes,NYK,,G,6-4,210 lbs,Houston,USA,https://www.nba.com/player/1629656/quentin-grimes,No data,No data,No data,No data,No data
247,QuentinGrimes,NYK,,G,6-4,210 lbs,Houston,USA,https://www.nba.com/player/1629656/quentin-grimes,No data,No data,No data,No data,No data
248,QuentinGrimes,NYK,,G,6-4,210 lbs,Houston,USA,https://www.nba.com/player/1629656/quentin-grimes,No data,No data,No data,No data,No data
249,QuentinGrimes,NYK,,G,6-4,210 lbs,Houston,USA,https://www.nba.com/player/1629656/quentin-grimes,No data,No data,No data,No data,No data
