,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
157,ReggieBullock,DAL,25.0,G-F,6-6,205 lbs,North Carolina,USA,https://www.nba.com/player/203493/reggie-bullock,"MAY 28, 2021",NYK @ ATL,L,38,11
158,ReggieBullock,DAL,25.0,G-F,6-6,205 lbs,North Carolina,USA,https://www.nba.com/player/203493/reggie-bullock,"MAY 26, 2021",NYK vs. ATL,W,31,15
159,ReggieBullock,DAL,25.0,G-F,6-6,205 lbs,North Carolina,USA,https://www.nba.com/player/203493/reggie-bullock,"MAY 23, 2021",NYK vs. ATL,L,19,6
160,TreyBurke,DAL,3.0,G,6-0,185 lbs,Michigan,USA,https://www.nba.com/player/203504/trey-burke,"JUN 06, 2021",DAL @ LAC,L,8,0
161,TreyBurke,DAL,3.0,G,6-0,185 lbs,Michigan,USA,https://www.nba.com/player/203504/trey-burke,"MAY 30, 2021",DAL vs. LAC,L,9,1
162,TreyBurke,DAL,3.0,G,6-0,185 lbs,Michigan,USA,https://www.nba.com/player/203504/trey-burke,"MAY 16, 2021",DAL @ MIN,L,10,2
163,TreyBurke,DAL,3.0,G,6-0,185 lbs,Michigan,USA,https://www.nba.com/player/203504/trey-burke,"MAY 14, 2021",DAL vs. TOR,W,11,7
164,TreyBurke,DAL,3.0,G,6-0,185 lbs,Michigan,USA,https://www.nba.com/player/203504/trey-burke,"MAY 12, 2021",DAL vs. NOP,W,9,0
165,AlecBurks,NYK,18.0,G,6-6,214 lbs,Colorado,USA,https://www.nba.com/player/202692/alec-burks,"JUN 02, 2021",NYK vs. ATL,L,24,12
166,AlecBurks,NYK,18.0,G,6-6,214 lbs,Colorado,USA,https://www.nba.com/player/202692/alec-burks,"MAY 30, 2021",NYK @ ATL,L,25,12
167,AlecBurks,NYK,18.0,G,6-6,214 lbs,Colorado,USA,https://www.nba.com/player/202692/alec-burks,"MAY 28, 2021",NYK @ ATL,L,23,8
168,AlecBurks,NYK,18.0,G,6-6,214 lbs,Colorado,USA,https://www.nba.com/player/202692/alec-burks,"MAY 26, 2021",NYK vs. ATL,W,30,11
169,AlecBurks,NYK,18.0,G,6-6,214 lbs,Colorado,USA,https://www.nba.com/player/202692/alec-burks,"MAY 23, 2021",NYK vs. ATL,L,26,27
170,JaredButler,UTA,,G,6-2,193 lbs,Baylor,USA,https://www.nba.com/player/1630215/jared-butler,No data,No data,No data,No data,No data
171,JaredButler,UTA,,G,6-2,193 lbs,Baylor,USA,https://www.nba.com/player/1630215/jared-butler,No data,No data,No data,No data,No data
172,JaredButler,UTA,,G,6-2,193 lbs,Baylor,USA,https://www.nba.com/player/1630215/jared-butler,No data,No data,No data,No data,No data
173,JaredButler,UTA,,G,6-2,193 lbs,Baylor,USA,https://www.nba.com/player/1630215/jared-butler,No data,No data,No data,No data,No data
174,JaredButler,UTA,,G,6-2,193 lbs,Baylor,USA,https://www.nba.com/player/1630215/jared-butler,No data,No data,No data,No data,No data
175,JimmyButler,MIA,22.0,F,6-7,230 lbs,Marquette,USA,https://www.nba.com/player/202710/jimmy-butler,"MAY 29, 2021",MIA vs. MIL,L,38,12
176,JimmyButler,MIA,22.0,F,6-7,230 lbs,Marquette,USA,https://www.nba.com/player/202710/jimmy-butler,"MAY 27, 2021",MIA vs. MIL,L,38,19
177,JimmyButler,MIA,22.0,F,6-7,230 lbs,Marquette,USA,https://www.nba.com/player/202710/jimmy-butler,"MAY 24, 2021",MIA @ MIL,L,32,10
178,JimmyButler,MIA,22.0,F,6-7,230 lbs,Marquette,USA,https://www.nba.com/player/202710/jimmy-butler,"MAY 22, 2021",MIA @ MIL,L,46,17
179,JimmyButler,MIA,22.0,F,6-7,230 lbs,Marquette,USA,https://www.nba.com/player/202710/jimmy-butler,"MAY 13, 2021",MIA vs. PHI,W,29,21
180,DevontaeCacok,LAL,12.0,F,6-7,240 lbs,North Carolina-Wilmington,USA,https://www.nba.com/player/1629719/devontae-cacok,"MAY 12, 2021",LAL vs. HOU,W,4,0
181,DevontaeCacok,LAL,12.0,F,6-7,240 lbs,North Carolina-Wilmington,USA,https://www.nba.com/player/1629719/devontae-cacok,"MAY 06, 2021",LAL @ LAC,L,4,1
182,DevontaeCacok,LAL,12.0,F,6-7,240 lbs,North Carolina-Wilmington,USA,https://www.nba.com/player/1629719/devontae-cacok,"APR 28, 2021",LAL @ WAS,L,2,0
183,DevontaeCacok,LAL,12.0,F,6-7,240 lbs,North Carolina-Wilmington,USA,https://www.nba.com/player/1629719/devontae-cacok,"APR 19, 2021",LAL vs. UTA,L,5,0
184,DevontaeCacok,LAL,12.0,F,6-7,240 lbs,North Carolina-Wilmington,USA,https://www.nba.com/player/1629719/devontae-cacok,"APR 15, 2021",LAL vs. BOS,L,7,3
185,KentaviousCaldwell-Pope,WAS,1.0,G,6-5,204 lbs,Georgia,USA,https://www.nba.com/player/203484/kentavious-caldwell-pope,"JUN 03, 2021",LAL vs. PHX,L,39,19
186,KentaviousCaldwell-Pope,WAS,1.0,G,6-5,204 lbs,Georgia,USA,https://www.nba.com/player/203484/kentavious-caldwell-pope,"JUN 01, 2021",LAL @ PHX,L,15,0
187,KentaviousCaldwell-Pope,WAS,1.0,G,6-5,204 lbs,Georgia,USA,https://www.nba.com/player/203484/kentavious-caldwell-pope,"MAY 27, 2021",LAL vs. PHX,W,26,5
188,KentaviousCaldwell-Pope,WAS,1.0,G,6-5,204 lbs,Georgia,USA,https://www.nba.com/player/203484/kentavious-caldwell-pope,"MAY 25, 2021",LAL @ PHX,W,31,0
189,KentaviousCaldwell-Pope,WAS,1.0,G,6-5,204 lbs,Georgia,USA,https://www.nba.com/player/203484/kentavious-caldwell-pope,"MAY 23, 2021",LAL @ PHX,L,35,7
190,FacundoCampazzo,DEN,7.0,G,5-10,195 lbs,Murcia,Argentina,https://www.nba.com/player/1630267/facundo-campazzo,"JUN 13, 2021",DEN vs. PHX,L,22,14
191,FacundoCampazzo,DEN,7.0,G,5-10,195 lbs,Murcia,Argentina,https://www.nba.com/player/1630267/facundo-campazzo,"JUN 11, 2021",DEN vs. PHX,L,18,6
192,FacundoCampazzo,DEN,7.0,G,5-10,195 lbs,Murcia,Argentina,https://www.nba.com/player/1630267/facundo-campazzo,"JUN 09, 2021",DEN @ PHX,L,29,3
193,FacundoCampazzo,DEN,7.0,G,5-10,195 lbs,Murcia,Argentina,https://www.nba.com/player/1630267/facundo-campazzo,"JUN 07, 2021",DEN @ PHX,L,36,14
194,FacundoCampazzo,DEN,7.0,G,5-10,195 lbs,Murcia,Argentina,https://www.nba.com/player/1630267/facundo-campazzo,"JUN 03, 2021",DEN @ POR,W,23,10
195,VlatkoCancar,DEN,31.0,F,6-8,236 lbs,San Pablo Burgos,Slovenia,https://www.nba.com/player/1628427/vlatko-cancar,"JUN 11, 2021",DEN vs. PHX,L,1,0
196,VlatkoCancar,DEN,31.0,F,6-8,236 lbs,San Pablo Burgos,Slovenia,https://www.nba.com/player/1628427/vlatko-cancar,"JUN 09, 2021",DEN @ PHX,L,6,5
197,VlatkoCancar,DEN,31.0,F,6-8,236 lbs,San Pablo Burgos,Slovenia,https://www.nba.com/player/1628427/vlatko-cancar,"JUN 07, 2021",DEN @ PHX,L,2,0
198,VlatkoCancar,DEN,31.0,F,6-8,236 lbs,San Pablo Burgos,Slovenia,https://www.nba.com/player/1628427/vlatko-cancar,"MAY 29, 2021",DEN @ POR,L,8,6
199,VlatkoCancar,DEN,31.0,F,6-8,236 lbs,San Pablo Burgos,Slovenia,https://www.nba.com/player/1628427/vlatko-cancar,"MAY 24, 2021",DEN vs. POR,W,3,0
200,ClintCapela,ATL,15.0,C,6-10,240 lbs,Elan Chalon,Switzerland,https://www.nba.com/player/203991/clint-capela,"JUL 03, 2021",ATL vs. MIL,L,29,14
201,ClintCapela,ATL,15.0,C,6-10,240 lbs,Elan Chalon,Switzerland,https://www.nba.com/player/203991/clint-capela,"JUL 01, 2021",ATL @ MIL,L,21,6
202,ClintCapela,ATL,15.0,C,6-10,240 lbs,Elan Chalon,Switzerland,https://www.nba.com/player/203991/clint-capela,"JUN 29, 2021",ATL vs. MIL,W,28,15
203,ClintCapela,ATL,15.0,C,6-10,240 lbs,Elan Chalon,Switzerland,https://www.nba.com/player/203991/clint-capela,"JUN 27, 2021",ATL vs. MIL,L,28,8
204,ClintCapela,ATL,15.0,C,6-10,240 lbs,Elan Chalon,Switzerland,https://www.nba.com/player/203991/clint-capela,"JUN 25, 2021",ATL @ MIL,L,25,2
205,VernonCarey Jr.,CHA,22.0,F-C,6-9,270 lbs,Duke,USA,https://www.nba.com/player/1630176/vernon-carey-jr,"MAY 18, 2021",CHA @ IND,L,6,0
206,VernonCarey Jr.,CHA,22.0,F-C,6-9,270 lbs,Duke,USA,https://www.nba.com/player/1630176/vernon-carey-jr,"MAY 13, 2021",CHA vs. LAC,L,4,1
207,VernonCarey Jr.,CHA,22.0,F-C,6-9,270 lbs,Duke,USA,https://www.nba.com/player/1630176/vernon-carey-jr,"MAY 06, 2021",CHA vs. CHI,L,4,0
208,VernonCarey Jr.,CHA,22.0,F-C,6-9,270 lbs,Duke,USA,https://www.nba.com/player/1630176/vernon-carey-jr,"MAY 04, 2021",CHA @ DET,W,7,4
209,VernonCarey Jr.,CHA,22.0,F-C,6-9,270 lbs,Duke,USA,https://www.nba.com/player/1630176/vernon-carey-jr,"MAY 02, 2021",CHA vs. MIA,L,5,4
210,JevonCarter,BKN,4.0,G,6-1,200 lbs,West Virginia,USA,https://www.nba.com/player/1628975/jevon-carter,"JUN 30, 2021",PHX @ LAC,W,2,2
211,JevonCarter,BKN,4.0,G,6-1,200 lbs,West Virginia,USA,https://www.nba.com/player/1628975/jevon-carter,"JUN 24, 2021",PHX @ LAC,L,2,0
212,JevonCarter,BKN,4.0,G,6-1,200 lbs,West Virginia,USA,https://www.nba.com/player/1628975/jevon-carter,"JUN 11, 2021",PHX @ DEN,W,1,2
213,JevonCarter,BKN,4.0,G,6-1,200 lbs,West Virginia,USA,https://www.nba.com/player/1628975/jevon-carter,"JUN 09, 2021",PHX vs. DEN,W,6,2
214,JevonCarter,BKN,4.0,G,6-1,200 lbs,West Virginia,USA,https://www.nba.com/player/1628975/jevon-carter,"JUN 07, 2021",PHX vs. DEN,W,2,0
215,WendellCarter Jr.,ORL,34.0,C-F,6-10,270 lbs,Duke,USA,https://www.nba.com/player/1628976/wendell-carter-jr,"MAY 14, 2021",ORL @ PHI,L,21,0
216,WendellCarter Jr.,ORL,34.0,C-F,6-10,270 lbs,Duke,USA,https://www.nba.com/player/1628976/wendell-carter-jr,"MAY 13, 2021",ORL @ ATL,L,27,12
217,WendellCarter Jr.,ORL,34.0,C-F,6-10,270 lbs,Duke,USA,https://www.nba.com/player/1628976/wendell-carter-jr,"MAY 11, 2021",ORL @ MIL,L,31,8
218,WendellCarter Jr.,ORL,34.0,C-F,6-10,270 lbs,Duke,USA,https://www.nba.com/player/1628976/wendell-carter-jr,"MAY 03, 2021",ORL @ DET,W,19,11
219,WendellCarter Jr.,ORL,34.0,C-F,6-10,270 lbs,Duke,USA,https://www.nba.com/player/1628976/wendell-carter-jr,"MAY 01, 2021",ORL vs. MEM,W,27,6
220,MichaelCarter-Williams,ORL,7.0,G,6-5,190 lbs,Syracuse,USA,https://www.nba.com/player/203487/michael-carter-williams,"APR 14, 2021",ORL @ CHI,W,27,15
221,MichaelCarter-Williams,ORL,7.0,G,6-5,190 lbs,Syracuse,USA,https://www.nba.com/player/203487/michael-carter-williams,"APR 12, 2021",ORL vs. SAS,L,23,3
222,MichaelCarter-Williams,ORL,7.0,G,6-5,190 lbs,Syracuse,USA,https://www.nba.com/player/203487/michael-carter-williams,"APR 11, 2021",ORL vs. MIL,L,22,9
223,MichaelCarter-Williams,ORL,7.0,G,6-5,190 lbs,Syracuse,USA,https://www.nba.com/player/203487/michael-carter-williams,"APR 09, 2021",ORL vs. IND,L,22,9
224,MichaelCarter-Williams,ORL,7.0,G,6-5,190 lbs,Syracuse,USA,https://www.nba.com/player/203487/michael-carter-williams,"APR 07, 2021",ORL vs. WAS,L,21,13
225,D.J.Carton,CHA,,G,6-2,200 lbs,Marquette,USA,https://www.nba.com/player/1630618/dj-carton,No data,No data,No data,No data,No data
226,D.J.Carton,CHA,,G,6-2,200 lbs,Marquette,USA,https://www.nba.com/player/1630618/dj-carton,No data,No data,No data,No data,No data
227,D.J.Carton,CHA,,G,6-2,200 lbs,Marquette,USA,https://www.nba.com/player/1630618/dj-carton,No data,No data,No data,No data,No data
228,D.J.Carton,CHA,,G,6-2,200 lbs,Marquette,USA,https://www.nba.com/player/1630618/dj-carton,No data,No data,No data,No data,No data
229,D.J.Carton,CHA,,G,6-2,200 lbs,Marquette,USA,https://www.nba.com/player/1630618/dj-carton,No data,No data,No data,No data,No data
230,AlexCaruso,CHI,4.0,G,6-4,186 lbs,Texas A&M,USA,https://www.nba.com/player/1627936/alex-caruso,"JUN 03, 2021",LAL vs. PHX,L,8,2
231,AlexCaruso,CHI,4.0,G,6-4,186 lbs,Texas A&M,USA,https://www.nba.com/player/1627936/alex-caruso,"JUN 01, 2021",LAL @ PHX,L,21,5
232,AlexCaruso,CHI,4.0,G,6-4,186 lbs,Texas A&M,USA,https://www.nba.com/player/1627936/alex-caruso,"MAY 30, 2021",LAL vs. PHX,L,29,10
233,AlexCaruso,CHI,4.0,G,6-4,186 lbs,Texas A&M,USA,https://www.nba.com/player/1627936/alex-caruso,"MAY 27, 2021",LAL vs. PHX,W,20,4
234,AlexCaruso,CHI,4.0,G,6-4,186 lbs,Texas A&M,USA,https://www.nba.com/player/1627936/alex-caruso,"MAY 25, 2021",LAL @ PHX,W,19,4
235,WillieCauley-Stein,DAL,33.0,C,7-0,240 lbs,Kentucky,USA,https://www.nba.com/player/1626161/willie-cauley-stein,"JUN 04, 2021",DAL vs. LAC,L,19,2
236,WillieCauley-Stein,DAL,33.0,C,7-0,240 lbs,Kentucky,USA,https://www.nba.com/player/1626161/willie-cauley-stein,"JUN 02, 2021",DAL @ LAC,W,5,2
237,WillieCauley-Stein,DAL,33.0,C,7-0,240 lbs,Kentucky,USA,https://www.nba.com/player/1626161/willie-cauley-stein,"MAY 30, 2021",DAL vs. LAC,L,5,0
238,WillieCauley-Stein,DAL,33.0,C,7-0,240 lbs,Kentucky,USA,https://www.nba.com/player/1626161/willie-cauley-stein,"MAY 28, 2021",DAL vs. LAC,L,14,5
239,WillieCauley-Stein,DAL,33.0,C,7-0,240 lbs,Kentucky,USA,https://www.nba.com/player/1626161/willie-cauley-stein,"MAY 25, 2021",DAL @ LAC,W,15,6
240,JustinChampagnie,TOR,,G-F,6-6,206 lbs,Pittsburgh,USA,https://www.nba.com/player/1630551/justin-champagnie,No data,No data,No data,No data,No data
241,JustinChampagnie,TOR,,G-F,6-6,206 lbs,Pittsburgh,USA,https://www.nba.com/player/1630551/justin-champagnie,No data,No data,No data,No data,No data
242,JustinChampagnie,TOR,,G-F,6-6,206 lbs,Pittsburgh,USA,https://www.nba.com/player/1630551/justin-champagnie,No data,No data,No data,No data,No data
243,JustinChampagnie,TOR,,G-F,6-6,206 lbs,Pittsburgh,USA,https://www.nba.com/player/1630551/justin-champagnie,No data,No data,No data,No data,No data
244,JustinChampagnie,TOR,,G-F,6-6,206 lbs,Pittsburgh,USA,https://www.nba.com/player/1630551/justin-champagnie,No data,No data,No data,No data,No data
245,ChrisChiozza,GSW,2.0,G,5-11,175 lbs,Florida,USA,https://www.nba.com/player/1629185/chris-chiozza,"JUN 17, 2021",BKN @ MIL,L,5,0
246,ChrisChiozza,GSW,2.0,G,5-11,175 lbs,Florida,USA,https://www.nba.com/player/1629185/chris-chiozza,"JUN 13, 2021",BKN @ MIL,L,4,5
247,ChrisChiozza,GSW,2.0,G,5-11,175 lbs,Florida,USA,https://www.nba.com/player/1629185/chris-chiozza,"JUN 07, 2021",BKN vs. MIL,W,6,0
248,ChrisChiozza,GSW,2.0,G,5-11,175 lbs,Florida,USA,https://www.nba.com/player/1629185/chris-chiozza,"JUN 05, 2021",BKN vs. MIL,W,1,0
249,ChrisChiozza,GSW,2.0,G,5-11,175 lbs,Florida,USA,https://www.nba.com/player/1629185/chris-chiozza,"JUN 01, 2021",BKN vs. BOS,W,1,0
