,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
156,ScottieBarnes,TOR,,F,6-7,225 lbs,Florida State,USA,https://www.nba.com/player/1630567/scottie-barnes,No data,No data,No data,No data,No data
157,ScottieBarnes,TOR,,F,6-7,225 lbs,Florida State,USA,https://www.nba.com/player/1630567/scottie-barnes,No data,No data,No data,No data,No data
158,ScottieBarnes,TOR,,F,6-7,225 lbs,Florida State,USA,https://www.nba.com/player/1630567/scottie-barnes,No data,No data,No data,No data,No data
159,ScottieBarnes,TOR,,F,6-7,225 lbs,Florida State,USA,https://www.nba.com/player/1630567/scottie-barnes,No data,No data,No data,No data,No data
160,RJBarrett,NYK,9.0,F-G,6-6,214 lbs,Duke,Canada,https://www.nba.com/player/1629628/rj-barrett,"JUN 02, 2021",NYK vs. ATL,L,40,17
161,RJBarrett,NYK,9.0,F-G,6-6,214 lbs,Duke,Canada,https://www.nba.com/player/1629628/rj-barrett,"MAY 30, 2021",NYK @ ATL,L,36,21
162,RJBarrett,NYK,9.0,F-G,6-6,214 lbs,Duke,Canada,https://www.nba.com/player/1629628/rj-barrett,"MAY 28, 2021",NYK @ ATL,L,29,7
163,RJBarrett,NYK,9.0,F-G,6-6,214 lbs,Duke,Canada,https://www.nba.com/player/1629628/rj-barrett,"MAY 26, 2021",NYK vs. ATL,W,26,13
164,RJBarrett,NYK,9.0,F-G,6-6,214 lbs,Duke,Canada,https://www.nba.com/player/1629628/rj-barrett,"MAY 23, 2021",NYK vs. ATL,L,32,14
165,WillBarton,DEN,5.0,G,6-6,181 lbs,Memphis,USA,https://www.nba.com/player/203115/will-barton,"JUN 13, 2021",DEN vs. PHX,L,39,25
166,WillBarton,DEN,5.0,G,6-6,181 lbs,Memphis,USA,https://www.nba.com/player/203115/will-barton,"JUN 11, 2021",DEN vs. PHX,L,28,14
167,WillBarton,DEN,5.0,G,6-6,181 lbs,Memphis,USA,https://www.nba.com/player/203115/will-barton,"JUN 09, 2021",DEN @ PHX,L,16,10
168,WillBarton,DEN,5.0,G,6-6,181 lbs,Memphis,USA,https://www.nba.com/player/203115/will-barton,"APR 23, 2021",DEN @ GSW,L,1,0
169,WillBarton,DEN,5.0,G,6-6,181 lbs,Memphis,USA,https://www.nba.com/player/203115/will-barton,"APR 21, 2021",DEN @ POR,W,34,14
170,CharlesBassey,PHI,,C-F,6-10,230 lbs,Western Kentucky,Nigeria,https://www.nba.com/player/1629646/charles-bassey,No data,No data,No data,No data,No data
171,CharlesBassey,PHI,,C-F,6-10,230 lbs,Western Kentucky,Nigeria,https://www.nba.com/player/1629646/charles-bassey,No data,No data,No data,No data,No data
172,CharlesBassey,PHI,,C-F,6-10,230 lbs,Western Kentucky,Nigeria,https://www.nba.com/player/1629646/charles-bassey,No data,No data,No data,No data,No data
173,CharlesBassey,PHI,,C-F,6-10,230 lbs,Western Kentucky,Nigeria,https://www.nba.com/player/1629646/charles-bassey,No data,No data,No data,No data,No data
174,CharlesBassey,PHI,,C-F,6-10,230 lbs,Western Kentucky,Nigeria,https://www.nba.com/player/1629646/charles-bassey,No data,No data,No data,No data,No data
175,KeitaBates-Diop,SAS,31.0,F,6-8,229 lbs,Ohio State,USA,https://www.nba.com/player/1628966/keita-bates-diop,"MAY 16, 2021",SAS vs. PHX,L,12,9
176,KeitaBates-Diop,SAS,31.0,F,6-8,229 lbs,Ohio State,USA,https://www.nba.com/player/1628966/keita-bates-diop,"MAY 15, 2021",SAS vs. PHX,L,29,8
177,KeitaBates-Diop,SAS,31.0,F,6-8,229 lbs,Ohio State,USA,https://www.nba.com/player/1628966/keita-bates-diop,"MAY 12, 2021",SAS @ BKN,L,9,7
178,KeitaBates-Diop,SAS,31.0,F,6-8,229 lbs,Ohio State,USA,https://www.nba.com/player/1628966/keita-bates-diop,"MAY 10, 2021",SAS vs. MIL,W,4,0
179,KeitaBates-Diop,SAS,31.0,F,6-8,229 lbs,Ohio State,USA,https://www.nba.com/player/1628966/keita-bates-diop,"MAY 08, 2021",SAS @ POR,L,4,0
180,NicolasBatum,LAC,33.0,G-F,6-8,230 lbs,Le Mans,France,https://www.nba.com/player/201587/nicolas-batum,"JUN 30, 2021",LAC vs. PHX,L,19,9
181,NicolasBatum,LAC,33.0,G-F,6-8,230 lbs,Le Mans,France,https://www.nba.com/player/201587/nicolas-batum,"JUN 28, 2021",LAC @ PHX,W,30,2
182,NicolasBatum,LAC,33.0,G-F,6-8,230 lbs,Le Mans,France,https://www.nba.com/player/201587/nicolas-batum,"JUN 26, 2021",LAC vs. PHX,L,16,3
183,NicolasBatum,LAC,33.0,G-F,6-8,230 lbs,Le Mans,France,https://www.nba.com/player/201587/nicolas-batum,"JUN 24, 2021",LAC vs. PHX,W,15,4
184,NicolasBatum,LAC,33.0,G-F,6-8,230 lbs,Le Mans,France,https://www.nba.com/player/201587/nicolas-batum,"JUN 22, 2021",LAC @ PHX,L,16,3
185,KentBazemore,LAL,9.0,G-F,6-4,195 lbs,Old Dominion,USA,https://www.nba.com/player/203145/kent-bazemore,"MAY 21, 2021",GSW vs. MEM,L,26,10
186,KentBazemore,LAL,9.0,G-F,6-4,195 lbs,Old Dominion,USA,https://www.nba.com/player/203145/kent-bazemore,"MAY 19, 2021",GSW @ LAL,L,25,10
187,KentBazemore,LAL,9.0,G-F,6-4,195 lbs,Old Dominion,USA,https://www.nba.com/player/203145/kent-bazemore,"MAY 16, 2021",GSW vs. MEM,W,27,2
188,KentBazemore,LAL,9.0,G-F,6-4,195 lbs,Old Dominion,USA,https://www.nba.com/player/203145/kent-bazemore,"MAY 14, 2021",GSW vs. NOP,W,32,14
189,KentBazemore,LAL,9.0,G-F,6-4,195 lbs,Old Dominion,USA,https://www.nba.com/player/203145/kent-bazemore,"MAY 11, 2021",GSW vs. PHX,W,31,17
190,DariusBazley,OKC,7.0,F-G,6-8,208 lbs,Princeton HS (OH),USA,https://www.nba.com/player/1629647/darius-bazley,"MAY 14, 2021",OKC vs. UTA,L,29,2
191,DariusBazley,OKC,7.0,F-G,6-8,208 lbs,Princeton HS (OH),USA,https://www.nba.com/player/1629647/darius-bazley,"MAY 11, 2021",OKC @ SAC,L,35,18
192,DariusBazley,OKC,7.0,F-G,6-8,208 lbs,Princeton HS (OH),USA,https://www.nba.com/player/1629647/darius-bazley,"MAY 09, 2021",OKC @ SAC,L,30,18
193,DariusBazley,OKC,7.0,F-G,6-8,208 lbs,Princeton HS (OH),USA,https://www.nba.com/player/1629647/darius-bazley,"MAY 08, 2021",OKC @ GSW,L,28,11
194,DariusBazley,OKC,7.0,F-G,6-8,208 lbs,Princeton HS (OH),USA,https://www.nba.com/player/1629647/darius-bazley,"MAY 06, 2021",OKC @ GSW,L,29,22
195,BradleyBeal,WAS,3.0,G,6-3,207 lbs,Florida,USA,https://www.nba.com/player/203078/bradley-beal,"JUN 02, 2021",WAS @ PHI,L,40,32
196,BradleyBeal,WAS,3.0,G,6-3,207 lbs,Florida,USA,https://www.nba.com/player/203078/bradley-beal,"MAY 31, 2021",WAS vs. PHI,W,43,27
197,BradleyBeal,WAS,3.0,G,6-3,207 lbs,Florida,USA,https://www.nba.com/player/203078/bradley-beal,"MAY 29, 2021",WAS vs. PHI,L,37,25
198,BradleyBeal,WAS,3.0,G,6-3,207 lbs,Florida,USA,https://www.nba.com/player/203078/bradley-beal,"MAY 26, 2021",WAS @ PHI,L,35,33
199,BradleyBeal,WAS,3.0,G,6-3,207 lbs,Florida,USA,https://www.nba.com/player/203078/bradley-beal,"MAY 23, 2021",WAS @ PHI,L,41,33
200,MalikBeasley,MIN,5.0,G,6-4,187 lbs,Florida State,USA,https://www.nba.com/player/1627736/malik-beasley,"APR 02, 2021",MIN @ MEM,L,29,5
201,MalikBeasley,MIN,5.0,G,6-4,187 lbs,Florida State,USA,https://www.nba.com/player/1627736/malik-beasley,"MAR 31, 2021",MIN vs. NYK,W,32,20
202,MalikBeasley,MIN,5.0,G,6-4,187 lbs,Florida State,USA,https://www.nba.com/player/1627736/malik-beasley,"MAR 29, 2021",MIN @ BKN,L,31,9
203,MalikBeasley,MIN,5.0,G,6-4,187 lbs,Florida State,USA,https://www.nba.com/player/1627736/malik-beasley,"MAR 27, 2021",MIN vs. HOU,L,30,13
204,MalikBeasley,MIN,5.0,G,6-4,187 lbs,Florida State,USA,https://www.nba.com/player/1627736/malik-beasley,"FEB 24, 2021",MIN @ CHI,L,37,25
205,JuhannBegarin,BOS,,G,6-5,185 lbs,Paris Basketball,France,https://www.nba.com/player/1630584/juhann-begarin,No data,No data,No data,No data,No data
206,JuhannBegarin,BOS,,G,6-5,185 lbs,Paris Basketball,France,https://www.nba.com/player/1630584/juhann-begarin,No data,No data,No data,No data,No data
207,JuhannBegarin,BOS,,G,6-5,185 lbs,Paris Basketball,France,https://www.nba.com/player/1630584/juhann-begarin,No data,No data,No data,No data,No data
208,JuhannBegarin,BOS,,G,6-5,185 lbs,Paris Basketball,France,https://www.nba.com/player/1630584/juhann-begarin,No data,No data,No data,No data,No data
209,JuhannBegarin,BOS,,G,6-5,185 lbs,Paris Basketball,France,https://www.nba.com/player/1630584/juhann-begarin,No data,No data,No data,No data,No data
210,DeAndre'Bembry,BKN,95.0,G-F,6-5,210 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1627761/deandre-bembry,"MAY 16, 2021",TOR vs. IND,L,42,23
211,DeAndre'Bembry,BKN,95.0,G-F,6-5,210 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1627761/deandre-bembry,"MAY 14, 2021",TOR @ DAL,L,38,8
212,DeAndre'Bembry,BKN,95.0,G-F,6-5,210 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1627761/deandre-bembry,"MAY 13, 2021",TOR @ CHI,L,39,12
213,DeAndre'Bembry,BKN,95.0,G-F,6-5,210 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1627761/deandre-bembry,"MAY 11, 2021",TOR vs. LAC,L,19,10
214,DeAndre'Bembry,BKN,95.0,G-F,6-5,210 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1627761/deandre-bembry,"MAY 08, 2021",TOR vs. MEM,L,20,2
215,DavisBertans,WAS,42.0,F,6-10,225 lbs,Baskonia,Latvia,https://www.nba.com/player/202722/davis-bertans,"MAY 31, 2021",WAS vs. PHI,W,23,15
216,DavisBertans,WAS,42.0,F,6-10,225 lbs,Baskonia,Latvia,https://www.nba.com/player/202722/davis-bertans,"MAY 29, 2021",WAS vs. PHI,L,31,8
217,DavisBertans,WAS,42.0,F,6-10,225 lbs,Baskonia,Latvia,https://www.nba.com/player/202722/davis-bertans,"MAY 26, 2021",WAS @ PHI,L,24,0
218,DavisBertans,WAS,42.0,F,6-10,225 lbs,Baskonia,Latvia,https://www.nba.com/player/202722/davis-bertans,"MAY 23, 2021",WAS @ PHI,L,28,14
219,DavisBertans,WAS,42.0,F,6-10,225 lbs,Baskonia,Latvia,https://www.nba.com/player/202722/davis-bertans,"MAY 20, 2021",WAS vs. IND,W,19,9
220,PatrickBeverley,MIN,21.0,G,6-1,180 lbs,Arkansas,USA,https://www.nba.com/player/201976/patrick-beverley,"JUN 30, 2021",LAC vs. PHX,L,31,11
221,PatrickBeverley,MIN,21.0,G,6-1,180 lbs,Arkansas,USA,https://www.nba.com/player/201976/patrick-beverley,"JUN 28, 2021",LAC @ PHX,W,31,7
222,PatrickBeverley,MIN,21.0,G,6-1,180 lbs,Arkansas,USA,https://www.nba.com/player/201976/patrick-beverley,"JUN 26, 2021",LAC vs. PHX,L,34,2
223,PatrickBeverley,MIN,21.0,G,6-1,180 lbs,Arkansas,USA,https://www.nba.com/player/201976/patrick-beverley,"JUN 24, 2021",LAC vs. PHX,W,27,8
224,PatrickBeverley,MIN,21.0,G,6-1,180 lbs,Arkansas,USA,https://www.nba.com/player/201976/patrick-beverley,"JUN 22, 2021",LAC @ PHX,L,26,6
225,SaddiqBey,DET,41.0,F,6-7,215 lbs,Villanova,USA,https://www.nba.com/player/1630180/saddiq-bey,"MAY 16, 2021",DET vs. MIA,L,37,22
226,SaddiqBey,DET,41.0,F,6-7,215 lbs,Villanova,USA,https://www.nba.com/player/1630180/saddiq-bey,"MAY 14, 2021",DET vs. DEN,L,40,14
227,SaddiqBey,DET,41.0,F,6-7,215 lbs,Villanova,USA,https://www.nba.com/player/1630180/saddiq-bey,"MAY 11, 2021",DET vs. MIN,L,36,21
228,SaddiqBey,DET,41.0,F,6-7,215 lbs,Villanova,USA,https://www.nba.com/player/1630180/saddiq-bey,"MAY 09, 2021",DET vs. CHI,L,41,20
229,SaddiqBey,DET,41.0,F,6-7,215 lbs,Villanova,USA,https://www.nba.com/player/1630180/saddiq-bey,"MAY 08, 2021",DET @ PHI,L,24,14
230,TylerBey,HOU,2.0,F,6-7,215 lbs,Colorado,USA,https://www.nba.com/player/1630189/tyler-bey,"MAY 16, 2021",DAL @ MIN,L,4,0
231,TylerBey,HOU,2.0,F,6-7,215 lbs,Colorado,USA,https://www.nba.com/player/1630189/tyler-bey,"MAY 12, 2021",DAL vs. NOP,W,3,0
232,TylerBey,HOU,2.0,F,6-7,215 lbs,Colorado,USA,https://www.nba.com/player/1630189/tyler-bey,"MAY 11, 2021",DAL @ MEM,L,8,0
233,TylerBey,HOU,2.0,F,6-7,215 lbs,Colorado,USA,https://www.nba.com/player/1630189/tyler-bey,"MAY 09, 2021",DAL @ CLE,W,4,0
234,TylerBey,HOU,2.0,F,6-7,215 lbs,Colorado,USA,https://www.nba.com/player/1630189/tyler-bey,"MAY 07, 2021",DAL vs. CLE,W,2,2
235,KhemBirch,TOR,24.0,C,6-9,233 lbs,UNLV,Canada,https://www.nba.com/player/203920/khem-birch,"MAY 16, 2021",TOR vs. IND,L,42,18
236,KhemBirch,TOR,24.0,C,6-9,233 lbs,UNLV,Canada,https://www.nba.com/player/203920/khem-birch,"MAY 14, 2021",TOR @ DAL,L,36,13
237,KhemBirch,TOR,24.0,C,6-9,233 lbs,UNLV,Canada,https://www.nba.com/player/203920/khem-birch,"MAY 13, 2021",TOR @ CHI,L,28,14
238,KhemBirch,TOR,24.0,C,6-9,233 lbs,UNLV,Canada,https://www.nba.com/player/203920/khem-birch,"MAY 11, 2021",TOR vs. LAC,L,31,13
239,KhemBirch,TOR,24.0,C,6-9,233 lbs,UNLV,Canada,https://www.nba.com/player/203920/khem-birch,"MAY 08, 2021",TOR vs. MEM,L,26,10
240,GogaBitadze,IND,88.0,C-F,6-11,250 lbs,Mega Basket,Georgia,https://www.nba.com/player/1629048/goga-bitadze,"MAY 20, 2021",IND @ WAS,L,17,0
241,GogaBitadze,IND,88.0,C-F,6-11,250 lbs,Mega Basket,Georgia,https://www.nba.com/player/1629048/goga-bitadze,"MAY 18, 2021",IND vs. CHA,W,19,14
242,GogaBitadze,IND,88.0,C-F,6-11,250 lbs,Mega Basket,Georgia,https://www.nba.com/player/1629048/goga-bitadze,"MAY 16, 2021",IND @ TOR,W,11,4
243,GogaBitadze,IND,88.0,C-F,6-11,250 lbs,Mega Basket,Georgia,https://www.nba.com/player/1629048/goga-bitadze,"MAY 15, 2021",IND vs. LAL,L,30,10
244,GogaBitadze,IND,88.0,C-F,6-11,250 lbs,Mega Basket,Georgia,https://www.nba.com/player/1629048/goga-bitadze,"MAY 13, 2021",IND vs. MIL,L,24,10
245,NemanjaBjelica,GSW,8.0,F,6-10,234 lbs,Fenerbahce,Serbia,https://www.nba.com/player/202357/nemanja-bjelica,"MAY 27, 2021",MIA vs. MIL,L,18,14
246,NemanjaBjelica,GSW,8.0,F,6-10,234 lbs,Fenerbahce,Serbia,https://www.nba.com/player/202357/nemanja-bjelica,"MAY 24, 2021",MIA @ MIL,L,12,4
247,NemanjaBjelica,GSW,8.0,F,6-10,234 lbs,Fenerbahce,Serbia,https://www.nba.com/player/202357/nemanja-bjelica,"MAY 16, 2021",MIA @ DET,W,38,21
248,NemanjaBjelica,GSW,8.0,F,6-10,234 lbs,Fenerbahce,Serbia,https://www.nba.com/player/202357/nemanja-bjelica,"MAY 15, 2021",MIA @ MIL,L,21,11
249,NemanjaBjelica,GSW,8.0,F,6-10,234 lbs,Fenerbahce,Serbia,https://www.nba.com/player/202357/nemanja-bjelica,"APR 26, 2021",MIA vs. CHI,L,11,1
