,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
164,TyusJones,MEM,21.0,G,6-0,196 lbs,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,"MAY 23, 2021",MEM @ UTA,W,12,6
165,DerrickJones Jr.,CHI,5.0,F,6-5,210 lbs,UNLV,USA,https://www.nba.com/player/1627884/derrick-jones-jr,"MAY 29, 2021",POR vs. DEN,W,5,2
166,DerrickJones Jr.,CHI,5.0,F,6-5,210 lbs,UNLV,USA,https://www.nba.com/player/1627884/derrick-jones-jr,"MAY 24, 2021",POR @ DEN,L,5,2
167,DerrickJones Jr.,CHI,5.0,F,6-5,210 lbs,UNLV,USA,https://www.nba.com/player/1627884/derrick-jones-jr,"MAY 16, 2021",POR vs. DEN,W,7,2
168,DerrickJones Jr.,CHI,5.0,F,6-5,210 lbs,UNLV,USA,https://www.nba.com/player/1627884/derrick-jones-jr,"MAY 10, 2021",POR vs. HOU,W,23,11
169,DerrickJones Jr.,CHI,5.0,F,6-5,210 lbs,UNLV,USA,https://www.nba.com/player/1627884/derrick-jones-jr,"MAY 05, 2021",POR @ CLE,W,20,5
170,DeAndreJordan,DET,6.0,C,6-11,265 lbs,Texas A&M,USA,https://www.nba.com/player/201599/deandre-jordan,"MAY 08, 2021",BKN @ DEN,W,5,1
171,DeAndreJordan,DET,6.0,C,6-11,265 lbs,Texas A&M,USA,https://www.nba.com/player/201599/deandre-jordan,"MAY 04, 2021",BKN @ MIL,L,16,2
172,DeAndreJordan,DET,6.0,C,6-11,265 lbs,Texas A&M,USA,https://www.nba.com/player/201599/deandre-jordan,"MAY 02, 2021",BKN @ MIL,L,24,10
173,DeAndreJordan,DET,6.0,C,6-11,265 lbs,Texas A&M,USA,https://www.nba.com/player/201599/deandre-jordan,"APR 30, 2021",BKN vs. POR,L,20,7
174,DeAndreJordan,DET,6.0,C,6-11,265 lbs,Texas A&M,USA,https://www.nba.com/player/201599/deandre-jordan,"APR 25, 2021",BKN vs. PHX,W,21,6
175,CoryJoseph,DET,18.0,G,6-3,200 lbs,Texas-Austin,Canada,https://www.nba.com/player/202709/cory-joseph,"MAY 16, 2021",DET vs. MIA,L,31,14
176,CoryJoseph,DET,18.0,G,6-3,200 lbs,Texas-Austin,Canada,https://www.nba.com/player/202709/cory-joseph,"MAY 08, 2021",DET @ PHI,L,20,5
177,CoryJoseph,DET,18.0,G,6-3,200 lbs,Texas-Austin,Canada,https://www.nba.com/player/202709/cory-joseph,"MAY 06, 2021",DET vs. MEM,W,35,18
178,CoryJoseph,DET,18.0,G,6-3,200 lbs,Texas-Austin,Canada,https://www.nba.com/player/202709/cory-joseph,"APR 26, 2021",DET vs. ATL,W,22,15
179,CoryJoseph,DET,18.0,G,6-3,200 lbs,Texas-Austin,Canada,https://www.nba.com/player/202709/cory-joseph,"APR 24, 2021",DET @ IND,L,30,12
180,MfionduKabengele,CLE,27.0,F-C,6-9,250 lbs,Florida State,Canada,https://www.nba.com/player/1629662/mfiondu-kabengele,"MAY 16, 2021",CLE @ BKN,L,18,8
181,MfionduKabengele,CLE,27.0,F-C,6-9,250 lbs,Florida State,Canada,https://www.nba.com/player/1629662/mfiondu-kabengele,"MAY 14, 2021",CLE @ WAS,L,21,4
182,MfionduKabengele,CLE,27.0,F-C,6-9,250 lbs,Florida State,Canada,https://www.nba.com/player/1629662/mfiondu-kabengele,"MAY 12, 2021",CLE vs. BOS,W,16,2
183,MfionduKabengele,CLE,27.0,F-C,6-9,250 lbs,Florida State,Canada,https://www.nba.com/player/1629662/mfiondu-kabengele,"MAY 10, 2021",CLE vs. IND,L,16,9
184,MfionduKabengele,CLE,27.0,F-C,6-9,250 lbs,Florida State,Canada,https://www.nba.com/player/1629662/mfiondu-kabengele,"MAY 09, 2021",CLE vs. DAL,L,23,14
185,GeorgiosKalaitzakis,MIL,,F,6-8,192 lbs,Panathinaikos,Greece,https://www.nba.com/player/1630686/georgios-kalaitzakis,No data,No data,No data,No data,No data
186,GeorgiosKalaitzakis,MIL,,F,6-8,192 lbs,Panathinaikos,Greece,https://www.nba.com/player/1630686/georgios-kalaitzakis,No data,No data,No data,No data,No data
187,GeorgiosKalaitzakis,MIL,,F,6-8,192 lbs,Panathinaikos,Greece,https://www.nba.com/player/1630686/georgios-kalaitzakis,No data,No data,No data,No data,No data
188,GeorgiosKalaitzakis,MIL,,F,6-8,192 lbs,Panathinaikos,Greece,https://www.nba.com/player/1630686/georgios-kalaitzakis,No data,No data,No data,No data,No data
189,GeorgiosKalaitzakis,MIL,,F,6-8,192 lbs,Panathinaikos,Greece,https://www.nba.com/player/1630686/georgios-kalaitzakis,No data,No data,No data,No data,No data
190,FrankKaminsky,PHX,8.0,F-C,7-0,240 lbs,Wisconsin,USA,https://www.nba.com/player/1626163/frank-kaminsky,"JUL 20, 2021",PHX @ MIL,L,11,6
191,FrankKaminsky,PHX,8.0,F-C,7-0,240 lbs,Wisconsin,USA,https://www.nba.com/player/1626163/frank-kaminsky,"JUL 11, 2021",PHX @ MIL,L,14,6
192,FrankKaminsky,PHX,8.0,F-C,7-0,240 lbs,Wisconsin,USA,https://www.nba.com/player/1626163/frank-kaminsky,"JUL 08, 2021",PHX vs. MIL,W,1,0
193,FrankKaminsky,PHX,8.0,F-C,7-0,240 lbs,Wisconsin,USA,https://www.nba.com/player/1626163/frank-kaminsky,"JUL 06, 2021",PHX vs. MIL,W,4,0
194,FrankKaminsky,PHX,8.0,F-C,7-0,240 lbs,Wisconsin,USA,https://www.nba.com/player/1626163/frank-kaminsky,"JUN 11, 2021",PHX @ DEN,W,1,0
195,EnesKanter,BOS,11.0,C,6-10,250 lbs,Fenerbahce,Turkey,https://www.nba.com/player/202683/enes-kanter,"JUN 01, 2021",POR @ DEN,L,14,4
196,EnesKanter,BOS,11.0,C,6-10,250 lbs,Fenerbahce,Turkey,https://www.nba.com/player/202683/enes-kanter,"MAY 29, 2021",POR vs. DEN,W,3,0
197,EnesKanter,BOS,11.0,C,6-10,250 lbs,Fenerbahce,Turkey,https://www.nba.com/player/202683/enes-kanter,"MAY 27, 2021",POR vs. DEN,L,6,0
198,EnesKanter,BOS,11.0,C,6-10,250 lbs,Fenerbahce,Turkey,https://www.nba.com/player/202683/enes-kanter,"MAY 24, 2021",POR @ DEN,L,18,4
199,EnesKanter,BOS,11.0,C,6-10,250 lbs,Fenerbahce,Turkey,https://www.nba.com/player/202683/enes-kanter,"MAY 22, 2021",POR @ DEN,W,15,2
200,LukeKennard,LAC,5.0,G,6-5,206 lbs,Duke,USA,https://www.nba.com/player/1628379/luke-kennard,"JUN 30, 2021",LAC vs. PHX,L,14,3
201,LukeKennard,LAC,5.0,G,6-5,206 lbs,Duke,USA,https://www.nba.com/player/1628379/luke-kennard,"JUN 28, 2021",LAC @ PHX,W,19,0
202,LukeKennard,LAC,5.0,G,6-5,206 lbs,Duke,USA,https://www.nba.com/player/1628379/luke-kennard,"JUN 26, 2021",LAC vs. PHX,L,13,2
203,LukeKennard,LAC,5.0,G,6-5,206 lbs,Duke,USA,https://www.nba.com/player/1628379/luke-kennard,"JUN 24, 2021",LAC vs. PHX,W,21,9
204,LukeKennard,LAC,5.0,G,6-5,206 lbs,Duke,USA,https://www.nba.com/player/1628379/luke-kennard,"JUN 22, 2021",LAC @ PHX,L,19,10
205,GeorgeKing,LAC,8.0,F-G,6-6,220 lbs,Colorado Boulder,USA,https://www.nba.com/player/1628994/george-king,"DEC 11, 2018",PHX @ SAS,L,6,0
206,GeorgeKing,LAC,8.0,F-G,6-6,220 lbs,Colorado Boulder,USA,https://www.nba.com/player/1628994/george-king,"OCT 10, 2018",PHX @ POR,L,9,1
207,GeorgeKing,LAC,8.0,F-G,6-6,220 lbs,Colorado Boulder,USA,https://www.nba.com/player/1628994/george-king,"OCT 05, 2018",PHX vs. POR,L,7,3
208,LouisKing,SAC,23.0,F,6-7,205 lbs,Oregon,USA,https://www.nba.com/player/1629663/louis-king,"MAY 16, 2021",SAC vs. UTA,L,28,12
209,LouisKing,SAC,23.0,F,6-7,205 lbs,Oregon,USA,https://www.nba.com/player/1629663/louis-king,"MAY 14, 2021",SAC @ MEM,L,34,27
210,LouisKing,SAC,23.0,F,6-7,205 lbs,Oregon,USA,https://www.nba.com/player/1629663/louis-king,"MAY 13, 2021",SAC @ MEM,L,9,3
211,LouisKing,SAC,23.0,F,6-7,205 lbs,Oregon,USA,https://www.nba.com/player/1629663/louis-king,"MAY 11, 2021",SAC vs. OKC,W,11,2
212,LouisKing,SAC,23.0,F,6-7,205 lbs,Oregon,USA,https://www.nba.com/player/1629663/louis-king,"MAY 09, 2021",SAC vs. OKC,W,2,0
213,CoreyKispert,WAS,,F,6-6,224 lbs,Gonzaga,USA,https://www.nba.com/player/1630557/corey-kispert,No data,No data,No data,No data,No data
214,CoreyKispert,WAS,,F,6-6,224 lbs,Gonzaga,USA,https://www.nba.com/player/1630557/corey-kispert,No data,No data,No data,No data,No data
215,CoreyKispert,WAS,,F,6-6,224 lbs,Gonzaga,USA,https://www.nba.com/player/1630557/corey-kispert,No data,No data,No data,No data,No data
216,CoreyKispert,WAS,,F,6-6,224 lbs,Gonzaga,USA,https://www.nba.com/player/1630557/corey-kispert,No data,No data,No data,No data,No data
217,CoreyKispert,WAS,,F,6-6,224 lbs,Gonzaga,USA,https://www.nba.com/player/1630557/corey-kispert,No data,No data,No data,No data,No data
218,MaxiKleber,DAL,42.0,F,6-10,240 lbs,Bayern Munich,Germany,https://www.nba.com/player/1628467/maxi-kleber,"JUN 06, 2021",DAL @ LAC,L,9,0
219,MaxiKleber,DAL,42.0,F,6-10,240 lbs,Bayern Munich,Germany,https://www.nba.com/player/1628467/maxi-kleber,"JUN 04, 2021",DAL vs. LAC,L,21,0
220,MaxiKleber,DAL,42.0,F,6-10,240 lbs,Bayern Munich,Germany,https://www.nba.com/player/1628467/maxi-kleber,"JUN 02, 2021",DAL @ LAC,W,19,4
221,MaxiKleber,DAL,42.0,F,6-10,240 lbs,Bayern Munich,Germany,https://www.nba.com/player/1628467/maxi-kleber,"MAY 30, 2021",DAL vs. LAC,L,32,0
222,MaxiKleber,DAL,42.0,F,6-10,240 lbs,Bayern Munich,Germany,https://www.nba.com/player/1628467/maxi-kleber,"MAY 28, 2021",DAL vs. LAC,L,35,14
223,NathanKnight,MIN,1.0,F-C,6-10,253 lbs,William & Mary,USA,https://www.nba.com/player/1630233/nathan-knight,"JUL 03, 2021",ATL vs. MIL,L,1,0
224,NathanKnight,MIN,1.0,F-C,6-10,253 lbs,William & Mary,USA,https://www.nba.com/player/1630233/nathan-knight,"JUL 01, 2021",ATL @ MIL,L,1,0
225,NathanKnight,MIN,1.0,F-C,6-10,253 lbs,William & Mary,USA,https://www.nba.com/player/1630233/nathan-knight,"JUN 29, 2021",ATL vs. MIL,W,3,2
226,NathanKnight,MIN,1.0,F-C,6-10,253 lbs,William & Mary,USA,https://www.nba.com/player/1630233/nathan-knight,"JUN 25, 2021",ATL @ MIL,L,4,0
227,NathanKnight,MIN,1.0,F-C,6-10,253 lbs,William & Mary,USA,https://www.nba.com/player/1630233/nathan-knight,"JUN 08, 2021",ATL @ PHI,L,2,2
228,KevinKnox II,NYK,20.0,F,6-7,215 lbs,Kentucky,USA,https://www.nba.com/player/1628995/kevin-knox-ii,"MAY 30, 2021",NYK @ ATL,L,4,2
229,KevinKnox II,NYK,20.0,F,6-7,215 lbs,Kentucky,USA,https://www.nba.com/player/1628995/kevin-knox-ii,"MAY 07, 2021",NYK @ PHX,L,2,0
230,KevinKnox II,NYK,20.0,F,6-7,215 lbs,Kentucky,USA,https://www.nba.com/player/1628995/kevin-knox-ii,"MAY 05, 2021",NYK @ DEN,L,5,3
231,KevinKnox II,NYK,20.0,F,6-7,215 lbs,Kentucky,USA,https://www.nba.com/player/1628995/kevin-knox-ii,"MAY 02, 2021",NYK @ HOU,W,5,2
232,KevinKnox II,NYK,20.0,F,6-7,215 lbs,Kentucky,USA,https://www.nba.com/player/1628995/kevin-knox-ii,"APR 28, 2021",NYK vs. CHI,W,1,0
233,JohnKonchar,MEM,46.0,G,6-5,210 lbs,Indiana-Purdue Fort Wayne,USA,https://www.nba.com/player/1629723/john-konchar,"JUN 02, 2021",MEM @ UTA,L,3,0
234,JohnKonchar,MEM,46.0,G,6-5,210 lbs,Indiana-Purdue Fort Wayne,USA,https://www.nba.com/player/1629723/john-konchar,"MAY 14, 2021",MEM vs. SAC,W,22,15
235,JohnKonchar,MEM,46.0,G,6-5,210 lbs,Indiana-Purdue Fort Wayne,USA,https://www.nba.com/player/1629723/john-konchar,"MAY 13, 2021",MEM vs. SAC,W,5,0
236,JohnKonchar,MEM,46.0,G,6-5,210 lbs,Indiana-Purdue Fort Wayne,USA,https://www.nba.com/player/1629723/john-konchar,"MAY 11, 2021",MEM vs. DAL,W,26,18
237,JohnKonchar,MEM,46.0,G,6-5,210 lbs,Indiana-Purdue Fort Wayne,USA,https://www.nba.com/player/1629723/john-konchar,"MAY 10, 2021",MEM vs. NOP,W,15,9
238,BalsaKoprivica,DET,23.0,C,7-1,240 lbs,Florida State,Serbia,https://www.nba.com/player/1630638/balsa-koprivica,No data,No data,No data,No data,No data
239,BalsaKoprivica,DET,23.0,C,7-1,240 lbs,Florida State,Serbia,https://www.nba.com/player/1630638/balsa-koprivica,No data,No data,No data,No data,No data
240,BalsaKoprivica,DET,23.0,C,7-1,240 lbs,Florida State,Serbia,https://www.nba.com/player/1630638/balsa-koprivica,No data,No data,No data,No data,No data
241,BalsaKoprivica,DET,23.0,C,7-1,240 lbs,Florida State,Serbia,https://www.nba.com/player/1630638/balsa-koprivica,No data,No data,No data,No data,No data
242,BalsaKoprivica,DET,23.0,C,7-1,240 lbs,Florida State,Serbia,https://www.nba.com/player/1630638/balsa-koprivica,No data,No data,No data,No data,No data
243,FurkanKorkmaz,PHI,30.0,G-F,6-7,202 lbs,Anadolu Efes,Turkey,https://www.nba.com/player/1627788/furkan-korkmaz,"JUN 20, 2021",PHI vs. ATL,L,18,5
244,FurkanKorkmaz,PHI,30.0,G-F,6-7,202 lbs,Anadolu Efes,Turkey,https://www.nba.com/player/1627788/furkan-korkmaz,"JUN 18, 2021",PHI @ ATL,W,23,7
245,FurkanKorkmaz,PHI,30.0,G-F,6-7,202 lbs,Anadolu Efes,Turkey,https://www.nba.com/player/1627788/furkan-korkmaz,"JUN 16, 2021",PHI vs. ATL,L,29,8
246,FurkanKorkmaz,PHI,30.0,G-F,6-7,202 lbs,Anadolu Efes,Turkey,https://www.nba.com/player/1627788/furkan-korkmaz,"JUN 14, 2021",PHI @ ATL,L,25,10
247,FurkanKorkmaz,PHI,30.0,G-F,6-7,202 lbs,Anadolu Efes,Turkey,https://www.nba.com/player/1627788/furkan-korkmaz,"JUN 11, 2021",PHI @ ATL,W,27,14
